question1,question2,label
Làm thế nào để chẩn đoán bệnh viêm đại tràng cấp ?,Có những xét nghiệm nào giúp chẩn đoán bệnh viêm đại tràng ?,1
Chữa trị bệnh Lỵ amip cấp,Biện pháp chữa trị bệnh Lỵ amip cấp,1
Đặc điểm dạ dày của trẻ?,Yếu tố nguy cơ  của tiêu chảy cấp là gì?,0
Lối sống có ảnh hưởng đến bệnh Ung thư vú không ?,Đối tượng nào có nguy cơ cao mắc bệnh Ung thư vú ?,1
Phòng bệnh Jet lag,Biện pháp phòng ngừa bệnh Jet lag,1
Nguyên nhân bệnh Rối loạn tiền đình,Những nguyên nhân nào gây ra bệnh Rối loạn tiền đình ?,1
Triệu chứng bệnh Viêm buồng trứng,Đường trắng có trong các loại thực phẩm nào ?,0
Dùng lá kinh giới tắm cho trẻ như thế nào ?,Nước kinh giới có tác dụng gì ?,1
Bài thuốc dân gian chữa hăm tã cực kỳ công hiệu,Hăm tã là tình trạng gì ?,1
Tắm lá ngải cứu cho bé có tác dụng gì ?,Lứa tuổi nào hay mắc bệnh viêm VA ?,0
Nguyên nhân gây ra bệnh  U máu gan là gì ?,Bệnh U máu gan có nguồn gốc từ đâu ?,1
Các triệu chứng của bệnh tay chân miệng biểu hiện như thế nào ?,Làm thế nào để chẩn đoán và điều trị bệnh tay chân miệng ?,1
Bệnh hen suyễn có di truyền được không ?,Độ tuổi nên uống dự phòng vắc xin rota?,0
Biểu hiện bệnh Lưỡi bản đồ,Bệnh Lưỡi bản đồ có biểu hiện như nào,1
Mục đích của xét nghiệm HIV là gì ?,"Trong chẩn đoán HIV, nhân viên y tế sẽ làm xét nghiệm gì ?",1
Tác nhân gây bệnh zona thần kinh là gì ?,Triệu chứng của bệnh zona thần kinh biểu hiện như thế nào ?,1
Các biện pháp điều trị bệnh Thalassemia (Tan máu bẩm sinh),Dấu hiệu buồn nôn gợi ý vấn đề gì ?,0
Triệu chứng của bệnh Lupus ban đỏ biểu hiện như thế nào ?,Nguyên nhân gây nên bệnh Lupus ban đỏ là gì ?,1
Ăn thức ăn đường phố nhiều có bị ung thư không ?,Ăn thức ăn đường phố có dễ mắc giun sán không ?,1
Hậu quả của bệnh teo thần kinh thị giác?,Nồng độ đường huyết trong máu bao nhiêu là bình thường? cách tính như thế nào?,0
Các triệu chứng thường gặp của cảm lạnh là gì ?,Nguyên nhân gây ra tiêu chảy là gì ?,1
Nguyên nhân bệnh Lỵ trực trùng (lỵ trực khuẩn),Vì sao mắc bệnh lỵ trực khuẩn,1
Cần chuẩn bị những gì trước khi đi khám phụ khoa ?,Ưu điểm của phãu thuật nội soi so vơi mổ mở là gì ?,0
Nguyên nhân gây nấm ngứa vùng kín là gì ?,Triệu chứng của bệnh nấm ngứa vùng kín biểu hiện như thế nào ?,1
Tràn khí màng phổi tự phát là gì?,Phòng ngừa bệnh Loãng xương,0
Chỉ định phẫu thuật cắt tử cung cho bệnh nhân thai trứng khi nào?,Theo dõi sau điều trị thai trứng như thế nào?,1
Nhóm máu A có ảnh hưởng tới yếu tố tâm lý của con người không ?,Vỏ cam vỏ quýt có tác dụng gì đối với người say tàu xe ?,0
Đường lây truyền bệnh Táo bón?,Phòng tránh bệnh lao kê,0
Chất sắt có tác dụng gì đối với phụ nữ có thai ?,Khi nào cần phẫu thuật trong bệnh tinh trùng yếu?,0
Triệu chứng bệnh Liệt nửa người,bệnh Liệt nửa người có triệu chứng như nào,1
Các biện pháp chẩn đoán bệnh Lác mắt,Phương pháp chẩn đoán bệnh lác mắt,1
Có phải kiêng quan hệ tình dục khi bị ung thư tiền liệt tuyến ?,Ung thư tiền liệt tuyến được chia thành mấy giai đoạn ?,1
Các biện pháp điều trị bệnh Jet lag,Tại sao phụ nữ dễ mắc bệnh Viêm bàng quang hơn nam giới ?,0
Nguyên nhân gây nên bệnh viêm tai ngoài là gì ?,Các biện pháp chẩn đoán bệnh Xơ vữa động mạch,0
Sữa bột hết hạn có sử dụng để đắp mặt được không ?,Cách nhận biết thiếu máu và cách cải thiện thiếu máu cho mẹ bầu,0
Phòng ngừa bệnh Lồng ruột,Phòng ngừa bệnh Lồng ruột,1
Trẻ bị ngã: Phải làm gì khi trẻ sơ sinh hoặc mới biết đi bị va chạm vùng đầu ?,Nên làm gì khi trẻ bị va chạm vùng đầu ?,1
Các biện pháp chẩn đoán bệnh Tràn dịch màng phổi,Những loại xét nghiệm nào phục vụ chẩn đoán bệnh Tràn dịch màng phổi ?,1
Nên mua những đồ chơi gì cho trẻ từ 9-12 tháng tuổi ?,Các xét nghiệm cận lâm sàng cần thiết để chẩn đoán trào ngược dạ dày thực quản ở trẻ?,0
Từ 2-4 tuổi trẻ đã tự ý thức được giới tính của mình chưa ?,Từ 10-12 tuổi là giai đoạn gì của trẻ ?,1
Vì sao mắc Hội chứng Albright ,Viêm đài bể thận là bệnh lý gì ?,0
Điều trị bệnh Hội chứng hông vũ công ,Điều trị vẹo cột sống khởi phát sớm phụ thuộc vào những yếu tố gì ?,0
Tuổi dậy thì là gì ?,Không nên ăn như thế nào trong tuổi dâỵ thì ?,1
Xin Bác sĩ cho biết nguyên nhân gây thoái hóa khớp gối và hậu quả của nó tới người bệnh?,Có mấy loại thoái hóa khớp gối ?,1
Yếu tố nguy cơ của bệnh tràn khí màng phổi tự phát?,Triệu chứng bệnh Lao màng bụng,0
Cách điều trị bệnh lỗ tiểu đóng thấp,Những món ăn nào có hại cho thai nhi?,0
Đối tượng nào dễ mắc nấm ở rốn ?,Triệu chứng của bệnh nấm rốn biểu hiện như thế nào ?,1
Biện pháp phòng ngừa bệnh viêm mạch máu,Biện pháp phòng ngừa bệnh viêm mạch máu (Kawasaki ),1
Các biện pháp điều trị bệnh Leukemia cấp,Các bài tập thể dục nào giúp làm giảm triệu chứng đau vai gáy ?,0
Chẩn đoán bệnh Sốt rét dựa vào đâu ?,Triệu chứng đau mỏi vai gáy biểu hiện như thế nào ?,0
Điều trị bệnh Jet lag,Biện pháp  điều trị bệnh Jet lag,1
Yếu tố nguy cơ của teo thần kinh thị giác?,Chế độ ăn uống cho tuổi dậy thì phát triển cân đối?,0
Phòng ngừa bệnh Thai chết lưu?,Bệnh Xơ vữa động mạch não có lây được không ?,0
 Mục tiêu của điều trị trong cơn thở nhanh?,Thanh quản có tác dụng gì ?,0
Yếu tố nguy cơ làm tăng khả năng mắc bệnh Ung thư tụy là gì ?,Triệu chứng của bệnh Ung thư tụy là gì ?,1
Nồng độ creatinin kinase ở bệnh tế bào thần kinh vận động khác gì bệnh loạn dưỡng cơ?,Người bị đau dạ dày có nên ăn chuối tiêu không?,0
Tác dụng phụ khi tiêm vaccine có hay gặp không ?,Làm sao để kêu gọi mọi người ủng hộ tiêm vaccine ?,1
Có những bí quyết nào giúp ăn uống ngon miệng ngày Tết ?,Chỉ số mắt cá chân canh tay là gì ?,0
Kinh nghiệm chọn tã vải cho trẻ mẹ nên biết,Tính chất phân của trẻ từ khi sinh ra tiến triển như thế nào ?,1
Nguyên nhân bệnh Hôi nách, Vì sao mắc bệnh Hôi nách,1
Các biện pháp chẩn đoán bệnh Viêm màng hoạt dịch,Phòng ngừa bệnh Tắc tuyến lệ?,0
Xuất huyết giảm tiểu cầu có nguy hiểm không?,Chỉ số PSA thấp có phải là tốt?,0
Phương pháp chẩn đoán bệnh Lyme,Cơ chế gây nên bệnh suy thận là gì ?,0
Mộng du là gì? Làm sao để điều trị chứng mộng du?,Cơ chế gây ra mộng du là gì ?,1
Sau khi phá thai nên có chế độ dinh dưỡng như thế nào ?,Cần lưu ý gì khi sử dụng những thực phẩm làm từ trứng ?,1
bệnh Liệt dương là gì,Các biện pháp chẩn đoán bệnh Viêm ống dẫn trứng,0
Dấu hiệu nhận biết người nghiện ma túy,Người nghiện ma túy có những biểu hiện gì ?,1
Người bị vôi hóa cột sống nên sử dụng những loại thực phẩm gì ?,Những món ăn nào có lợi cho người bị vôi hóa cột sống ?,1
Các biện pháp điều trị bệnh Viêm khớp phản ứng,Siêu âm có giúp chẩn đoán chính xác nang vú không ?,0
IUI được thực hiện như thế nào ?,Điều kiện để thực hiện IUI là gì ?,1
Nguyên nhân hiếm gặp gây ra viêm chóp xoay là gì ?,Có nhuwngxx phương pháp nào giúp điều trị bệnh Viêm đại tràng ?,0
Những tác dụng không mong muốn của cây xạ đen là gì ?,Làm sao để tránh những tác dụng không mong muốn của cây xạ đen ?,1
Tăng thông khí là gì?,Nam hay nữ mắc bệnh Viêm mủ màng phổi nhiều hơn ?,0
Nguyên nhân bệnh Viêm túi tinh là gì ?,Nguyên nhân nào phổ biến gây ra bệnh Viêm túi tinh ?,1
Thai nhi có thay đổi gì ở tuần thứ 4 ?,Các mốc quan trọng của thai nhi sinh đôi trong thai kỳ là gì ?,1
"Các biện pháp điều trị bệnh Viêm cơ, áp xe cơ","Cần lưu ý gì khi điều trị bệnh Viêm cơ, áp xe cơ ?",1
Nguyên nhân bệnh Lao hạch,Khi nào sử dụng kháng sinh cho bệnh nhân bị thủy đậu?,0
Khi nào cần đưa trẻ đến chuyên khoa răng hàm mặt khám bệnh ?,Đối tượng nào dễ mắc bệnh Viêm não Nhật Bản ?,0
Phương pháp điều trị bệnh Không dung nạp Lactose,Nguyên nhân bệnh Viêm phổi ở trẻ em là gì ?,0
Đối tượng có nguy cơ cao mắc bệnh Viêm khớp phản ứng là ai ?,Các yếu tố làm tăng nguy cơ bị mắc bệnh viêm khớp phản ứng là gì ?,1
Đau bụng khi mang thai - 6 điều bác sĩ muốn mẹ bầu phải biết,Cần làm gì khi bị đau bụng dưới ?,1
Nguy cơ tiềm ẩn khi cai sữa không đúng cách,"Để cai sữa an toàn cho bé, các mẹ cần nhớ những nguyên tắc gì ?",1
Triệu chứng bệnh Liệt ruột,Yếu tố nguy cơ làm tăng khả năng mắc  bệnh Viêm tai giữa là gì ?,0
Lợi ích của thực phẩm chức năng bổ sung canxi là gì ?,Có nên nặn mụn không ?,0
Biểu hiện thay đổi sau khi sinh của cơ thể mẹ là gì ?,Ngực của mẹ thay đổi như thế nào sau khi sinh ?,1
Triệu chứng teo dây thần kinh thị giác?,Hậu quả của bệnh teo thần kinh thị giác?,1
Những triệu chứng thường gặp của bệnh Động mạch ngoại biên là gì ?,Độ tuổi tăng nguy cơ mắc thai chứng?,0
Tại sao đường huyết thường tăng vào dịp tết ?,Người bệnh đái tháo đường nên ăn uống như thế nào vào dịp Tết ?,1
Bệnh thoái hóa cột sống thắt lưng có lây truyền được không ?,Mục tiêu cuối cùng trong việc phẫu thuật tắc ống dẫn trứng?,0
Nguyên nhân gây ra sùi mào gà là gì ?,Bệnh sùi mào gà lây truyền qua các con đường nào ?,1
Các phương pháp điều trị  Hội chứng Albright,Đường lây truyền bệnh Sốt rét,0
Những loai thức ăn nào tốt cho bà bầu ?,Thói quen nào ảnh hưởng chất lượng và số lượng tinh trùng?,0
Có những cách nào chữa nấc cụt cho trẻ sơ sinh ?,Những loại vi khuẩn thường gặp nào gây ra bệnh Viêm phổi ở trẻ em ?,0
Thai nhi 32 tuần nặng bao nhiêu kg?,"Ở tuần thứ 32, thai nhi cần kiểm tra những gì ?",1
Tổng quan bệnh Jet lag,Jet lag là gì,1
Nguyên nhân gây ra hội chứng Lyell là gì ?,Tỷ lệ tử vong ở hội chứng Lyell là bao nhiêu ?,1
Làm sao để trị mụn ?,Bệnh lý nào của mẹ tăng nguy cơ  dễ mắc bệnh Tứ chứng Fallot?,0
Thời gian bảo quản thực phẩm hữu hiệu và an toàn là bao lâu ?,Thực phẩm đã chế biến nên bảo quản như thế nào ?,1
Nguyên nhân bệnh Xuất tinh ngược,Các biện pháp chẩn đoán bệnh Viêm VA,0
Dấu hiệu bệnh Hội chứng Smith Lemli Opitz ,Các dị tạt vẹo cột sống biểu hiện rõ hơn khi nào ?,0
Khi nào cần dùng đến thuốc tránh thai khẩn cấp ?,Sử dụng thuốc tránh thai khẩn cấp như thế nào để không ảnh hưởng đến sức khỏe ?,1
Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ,Nguyên nhân bệnh Huyết khối tĩnh mạch sâu,0
Các phương pháp chẩn đoán bệnh lỗ tiểu đóng thấp,Thuyên tắc phổi xuất phát huyết khối ở những tĩnh mạch nào?,0
Cách sử dụng bộ dụng cụ dự đoán ngày rụng trứng,Những thói quen sống nào làm tăng nguy cơ mắc bệnh Xơ vữa động mạch ?,0
Siêu âm như thế nào để khẳng định có Thiểu ối?,Đường lây truyền bệnh Dịch hạch,0
Cách tốt nhất để phòng ngừa bệnh Xơ vữa động mạch ngoại biên là gì ?,Nguyên nhân bệnh Huyết khối tĩnh mạch sâu,0
Nên sử dụng loại đồ uống nào để giảm cân ?,Bệnh tự miễn là gì ?,0
Tiểu đêm - nguyên nhân và cách khắc phục,Nguyên nhân gây ra tiểu đêm là gì ?,1
Cách khỏi bệnh loạn sản sụn xương,Làm thế nào để khỏi bệnh loạn sản sụn xương,1
Kiểu giao hợp nào dễ làm lây nhiễm HIV nhất ?,Sử dụng chất kích thích trước khi phẫu thuật có ảnh hưởng gì ?,0
Dấu hiệu của nghiện tình dục,Nghiện tình dục được chia làm các giai đoạn nào ?,1
Triệu chứng bệnh Tăng acid uric máu?,Dài bao quy đầu có gây nên ung thư dương vật không ?,0
Nguy cơ khiến trẻ dễ mắc Tim bẩm sinh?,Thực phẩm nào làm tăng và giảm hấp thu sắt?,0
Trẻ 8 tháng tuổi và những loại bệnh thường gặp,Bệnh đường tiêu hóa thường gặp ở trẻ 8 tháng tuổi là gì ?,1
Tại sao trẻ cần được tiêm chủng sớm ?,Vaccine có tác dụng gì ?,1
Triệu chứng của bệnh Viêm loét dạ dày tá tràng có dễ nhận biết không ?,Viêm loét dạ dày - tá tràng thường gây đau ở vị trí nào ?,1
Hắc lào là gì ?,Triệu chứng của bệnh Hắc lào biểu hiện như thế nào ?,1
Triệu chứng bệnh Xuất tinh ngược,Các yếu tố khiến bệnh trĩ trở nặng là gì ?,0
Các biện pháp điều trị bệnh Thoát vị đĩa đệm?,Tổng quan bệnh Lao ruột,0
Bệnh giang mai là gì ?,Nguyên nhân gây nên bệnh giang mai là gì ?,1
Có nên bổ sung sắt cho phụ nũ có thai không ?,Bệnh loét hành tá tràng lây truyền như thế nào,0
Điều trị bệnh Sốt rét sử dụng những loại thuốc nào ?,Tại sao lại bị mộng du ?,0
Bà bầu có nguy cơ bị lây bệnh tay chân miệng hay không?,Cần làm gì để phòng tránh bệnh tay chân miệng ?,1
Nuôi con bằng sữa mẹ làm giảm nguy cơ ung thư nội mạc tử cung,Những lợi ích của việc cho con bú bằng sữa mẹ là gì ?,1
Thai quá ngày là gì ?,Vì sao hơn 42 tuần mà bé vẫn chưa chịu ra ngoài ?,1
Cắt lách được chỉ định khi nào trong bệnh Thalassemia ?,Thử nghiệm que đè lưỡi có tác dụng gì ?,0
Những xét nghiệm nào giúp chẩn đoán bệnh Viêm mủ màng phổi ?,Triệu chứng của bệnh mất chí nhớ là gì ?,0
Mụn cóc là gì ?,Tác hại do mụn cóc gây ra là gì ?,1
Triệu chứng bệnh Kawasaki (viêm mạch máu),Biểu hiện bệnh viêm mạch máu,1
Cần lưu ý gì khi cho trẻ tiêm vắc xin ?,Phụ nữ mang thai đi dép xỏ ngón có nguy hiểm không ?,0
Vàng da tăng Bilirubin gián tiếp ở trẻ sơ sinh,Nguyên nhân bệnh Hôi nách,0
